_id,name,description,imageUrl,city,province,openTime,closeTime,latitude,longitude,accessibility,historical_context,hands_on_activities,rating
654a3aea056dd7f6121cf2d8,Muthiyangana Raja Maha Viharaya,Ancient Buddhist temple with a sacred stupa,https://www.lovesrilanka.org/wp-content/uploads/2020/06/LSL_B2_Muthiyangana-Raja-Maha-Vihara_1920x700.jpg,Badulla,Uva,0.25,0.75,6.9889,81.0522,Wheelchair accessible,Ancient Buddhism,"Meditation, Historical Tours",4.5
654a3aea056dd7f6121cf2dc,Ella Rock,Scenic hiking trail with panoramic views,https://www.atlasandboots.com/wp-content/uploads/2017/03/Ella-Rock-how-to-hike-it-yourself-17.jpg,Ella,Uva,0.25,0.75,6.8707,81.0503,Not wheelchair accessible,Natural Beauty,"Hiking, Scenic Views",4.7
654a3aea056dd7f6121cf2f3,Dambulla Cave Temple,Cave complex with ancient Buddhist murals and statues,https://whc.unesco.org/uploads/thumbs/site_0561_0001-1200-630-20151105161136.jpg,Dambulla,Central,0.291666667,0.791666667,7.8607,80.6517,Wheelchair accessible,Ancient Buddhism,"Art Appreciation, Historical Tours",4.7
654a3aea056dd7f6121cf305,Thanthirimale Rajamaha Viharaya,Ancient Buddhist temple with historical ruins and serene surroundings,https://lavingotravels.com/wp-content/uploads/2018/11/img6-1.jpg,Anuradhapura,North Central,0.291666667,0.75,8.1665,80.8684,Not wheelchair accessible,Ancient Buddhism,"Meditation, Sightseeing",4.6
654a3aea056dd7f6121cf316,Gal Vihara,Rock temple with remarkable Buddha statues carved into the granite wall,https://archives1.sundayobserver.lk/sites/default/files/styles/large/public/news/2021/03/05/z_p40-Carved1.jpg?itok=P-phKXR3,Polonnaruwa,North Central,0.291666667,0.75,7.9323,81.0041,Not wheelchair accessible,Ancient Buddhism,"Art Appreciation, Historical Tours",4.7
654a3aea056dd7f6121cf320,Dutch Period Museum,Museum showcasing the Dutch colonial era artifacts and historical exhibits,https://lp-cms-production.imgix.net/2019-06/30d8969802345c1731f3d620e7b24492-dutch-period-museum.jpg,Colombo,Western,0.375,0.708333333,6.9349,79.8559,Wheelchair accessible,Colonial Era,"Museum Tours, Artifact Viewing",4.7
654a3aea056dd7f6121cf2af,Kelaniya Raja Maha Vihara,Buddhist temple with ancient murals,https://www.reddottours.com/uploads/Activities/Kelaniya-Raja-Maha-Viharaya/Kelaniya-Raja-Maha-Viharaya-header.jpg,Kelaniya,Western,0.25,0.75,6.9647,79.9585,Wheelchair accessible,Religious Heritage,"Meditation, Religious Ceremonies",4.6
654a3aea056dd7f6121cf2b5,Kalutara Bodhiya,Sacred Bo tree with historical significance,https://www.lakpura.com/images/LK94009845-02-E.JPG,Kalutara,Western,0.25,0.75,6.5792,79.9627,Wheelchair accessible,Religious Heritage,"Prayers, Spiritual Experience",4.7
654a3aea056dd7f6121cf300,Mihintale,Sacred mountain with ancient Buddhist ruins and a revered stupa,https://sltraveler.com/wp-content/uploads/2022/11/Mihintale-Rock-768x466.jpg,Anuradhapura,North Central,0.291666667,0.75,8.3509,80.4867,Not wheelchair accessible,Ancient Buddhism,"Pilgrimage, Historical Tours",4.6
654a3aea056dd7f6121cf30a,Kelaniya Raja Maha Viharaya,Ancient Buddhist temple with vibrant paintings and religious significance,https://www.trawell.in/admin/images/upload/151111575Srilanka_colombo_kelaniya_rajamahavihara.jpg,Kelaniya,Western,0.25,0.75,6.9616,79.9576,Wheelchair accessible,Ancient Buddhism,"Religious Ceremonies, Meditation",4.7
654a3aea056dd7f6121cf2e0,Udawalawe National Park,Wildlife sanctuary with diverse flora and fauna,https://media.tacdn.com/media/attractions-splice-spp-674x446/0b/0b/2a/7c.jpg,Udawalawe,Sabaragamuwa,0.25,0.75,6.4923,80.9525,Wheelchair accessible,Natural Habitat,"Safari, Bird Watching",4.7
654a3aea056dd7f6121cf2e3,Ritigala Mountain Monastery,Ancient Buddhist monastery ruins in the middle of the jungle,https://www.attractionsinsrilanka.com/wp-content/uploads/2021/03/Ritigala-Monastery01.jpg,Anuradhapura,North Central,0.291666667,0.75,8.3167,80.8675,Not wheelchair accessible,Ancient Buddhism,"Hiking, Meditation",4.5
654a3aea056dd7f6121cf2ea,Kudumbigala Monastery,Ancient Buddhist monastery complex deep in the forest,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a5/e6/b2/kudumbigala-monastery.jpg?w=1200&h=-1&s=1,Pottuvil,Eastern,0.291666667,0.75,6.8078,81.8484,Not wheelchair accessible,Ancient Buddhism,"Meditation, Historical Tours",4.4
654a3aea056dd7f6121cf2eb,Yapahuwa Rock Temple,Ancient rock temple with intricate carvings and historical relics,https://www.srilankatravelandtourism.com/places-sri-lanka/yapahuwa/yapahuwa-images/yapahuwa-1-sri-lanka.jpg,Kurunegala,North Western,0.291666667,0.75,7.5399,80.3722,Not wheelchair accessible,Ancient Buddhism,"Art Appreciation, Guided Tours",4.6
654a3aea056dd7f6121cf303,Hikkaduwa Coral Sanctuary,Marine sanctuary with diverse coral reefs and marine life,https://lk.chm-cbd.net/sites/lk/files/styles/large/public/2022-06/hikkaduwa-coral-reef.jpg?itok=041DrtVx,Hikkaduwa,Southern,0.375,0.708333333,6.1391,80.101,Not wheelchair accessible,Natural Beauty,"Snorkeling, Marine Exploration",4.6
654a3aea056dd7f6121cf306,Horton Plains National Park,"Breathtaking national park with diverse flora, fauna, and scenic landscapes",https://thegrandhotelnuwaraeliya.com/wp-content/uploads/2022/04/Horton-plains-national-park-1-scaled.jpg,Nuwara Eliya,Central,0.25,0.75,6.8092,80.8091,Not wheelchair accessible,Natural Beauty,"Hiking, Wildlife Observation",4.7
654a3aea056dd7f6121cf2d1,Rumassala,Hill with a rich mythological and historical background,https://amazinglanka.com/wp/wp-content/uploads/2014/09/2021-04-06.jpg,Galle,Southern,0.25,0.75,6.0341,80.2197,Not wheelchair accessible,Mythological Significance,"Hiking, Scenic Views",4.5
654a3aea056dd7f6121cf2d2,Kiralagala Ancient Monastery Ruins,Ruins of an ancient Buddhist monastery,https://www.lanka-excursions-holidays.com/uploads/4/0/2/1/40216937/kiralagala-aka-veherabandigala-near-horowupotana-title-photo_orig.jpg,Polonnaruwa,North Central,0.291666667,0.75,7.9625,81.0087,Not wheelchair accessible,Ancient Buddhism,Historical Exploration,4.4
654a3aea056dd7f6121cf2de,Lipton's Seat,Scenic viewpoint with historical tea plantation significance,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e7/46/0c/lovely-tour-lipton-seat.jpg?w=1200&h=-1&s=1,Haputale,Uva,0.25,0.75,6.8744,80.9825,Not wheelchair accessible,"Colonial Era, Plantation History","Scenic Views, Tea Tasting",4.5
654a3aea056dd7f6121cf2f5,Polonnaruwa Vatadage,Ancient circular relic house with intricate carvings,https://mediaim.expedia.com/destination/1/9f1e375362aebf296251c161d330cb3a.jpg,Polonnaruwa,North Central,0.291666667,0.75,7.9567,81.0104,Wheelchair accessible,Ancient Buddhism,"Historical Tours, Meditation",4.7
654a3aea056dd7f6121cf2f7,Dhowa Rock Temple,Ancient Buddhist cave temple with historic murals,https://www.tourslanka.com/wp-content/uploads/2018/06/Dhowa-Cave-Temple-Sri-Lanka.jpg,Bandarawela,Uva,0.291666667,0.75,6.7131,80.9272,Not wheelchair accessible,Ancient Buddhism,"Art Appreciation, Meditation",4.5
654a3aea056dd7f6121cf31c,Yatala Vehera,Ancient stupa with historical and archaeological significance,https://amazinglanka.com/wp/wp-content/uploads/2014/02/DSC_4646.jpg,Tissamaharama,Southern,0.291666667,0.75,6.2946,81.294,Not wheelchair accessible,Ancient Buddhism,"Historical Tours, Meditation",4.5
654a3aea056dd7f6121cf324,Horton Tower,"Historic tower built during British rule, offering panoramic views of the area",https://pix10.agoda.net/hotelImages/140/1400189/1400189_16090212000046042707.jpg?ca=6&ce=1&s=1024x768,Nuwara Eliya,Central,0.333333333,0.708333333,6.8069,80.8062,Not wheelchair accessible,Colonial Era,"Sightseeing, Photography",4.6
654a3aea056dd7f6121cf2ad,Nuwara Eliya,Hill station with British colonial charm,https://travellersisle.com/wp-content/uploads/2020/06/Things-to-do-in-Nuwara-Eliya-2.jpg,Nuwara Eliya,Central,0.375,0.708333333,6.9497,80.7891,Wheelchair accessible,Colonial Era,"Tea Tasting, Scenic Views",4.5
654a3aea056dd7f6121cf2c2,Maligawila Buddha Statue,Largest free-standing Buddha statue in Sri Lanka,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/65/a0/29/maligawila-buddha-statue.jpg?w=1200&h=1200&s=1,Monaragala,Uva,0.291666667,0.75,6.9028,81.0744,Wheelchair accessible,Ancient Buddhism,"Art Appreciation, Photography",4.5
654a3aea056dd7f6121cf2cb,Hakgala Botanical Garden,Botanical garden with diverse flora and historical roots,https://upload.wikimedia.org/wikipedia/commons/3/37/Hakgala_Botanical_Garden.jpg,Nuwara Eliya,Central,0.333333333,0.708333333,6.8184,80.7713,Wheelchair accessible,"Colonial Era, Plant Science","Garden Walks, Plant Observation",4.7
654a3aea056dd7f6121cf2cf,Lellama Ancient Burial Site,Archaeological site with ancient graves,https://www.classicsrilanka.com/blog/wp-content/uploads/2021/05/2018-01-25.jpg,Hambantota,Southern,0.333333333,0.708333333,6.1587,81.1156,Not wheelchair accessible,Prehistoric Era,Archaeological Exploration,4.4
654a3aea056dd7f6121cf2d5,Sathmahal Prasada,Ancient Buddhist structure in the Polonnaruwa archaeological site,https://www.lankatraveldirectory.com/wp-content/uploads/2017/12/Satmahal-Prasada-Polonnaruwa-2.jpg,Polonnaruwa,North Central,0.291666667,0.75,7.954,81.0206,Not wheelchair accessible,Ancient Buddhism,"Historical Exploration, Photography",4.4
654a3aea056dd7f6121cf2d9,Mannar Old Doric Bungalow,Historic colonial bungalow with architectural charm,https://www.attractionsinsrilanka.com/wp-content/uploads/2021/01/Doric-Bungalow.jpg,Mannar,Northern,0.375,0.708333333,8.9641,79.9112,Wheelchair accessible,Colonial Era,"Guided Tours, Relaxation",4.6
654a3aea056dd7f6121cf30e,Old Parliament Building,Historic building that housed the Parliament of Sri Lanka until 1981,https://live.staticflickr.com/4910/46317918802_29c756ab88_b.jpg,Colombo,Western,0.375,0.708333333,6.9271,79.8486,Wheelchair accessible,Colonial Era,"Guided Tours, History Talks",4.5
654a3aea056dd7f6121cf2ca,Pahiyangala Cave,Ancient cave complex with prehistoric artifacts,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/23/76/99/fa-hien-caves.jpg?w=1200&h=1200&s=1,Bulathsinhala,Western,0.333333333,0.75,6.663,80.0659,Not wheelchair accessible,Prehistoric Era,"Archaeological Exploration, Hiking",4.3
654a3aea056dd7f6121cf307,Mannar Fort,Historic fort with ancient architecture overlooking the Mannar Gulf,https://www.storyofsrilanka.com/images/sri-lanka-guide/forts-light-houses-and-bridges/mannar-fort/02.jpg,Mannar,Northern,0.333333333,0.75,8.9828,79.9186,Wheelchair accessible,Colonial Era,"Sightseeing, Photography",4.6
654a3aea056dd7f6121cf31f,Kotte Raja Maha Vihara,Ancient temple with historical ruins and serene atmosphere,https://www.watchinglanka.com/wp-content/uploads/2020/10/thumbnail-min-44-1024x375.jpg,Colombo,Western,0.291666667,0.75,6.9316,79.9592,Wheelchair accessible,Ancient Buddhism,"Historical Tours, Meditation",4.6
654a3aea056dd7f6121cf2c0,Gal Viharaya,Rock temple with colossal Buddha statues,https://media.timeout.com/images/105249545/image.jpg,Polonnaruwa,North Central,0.291666667,0.75,7.9406,81.0189,Wheelchair accessible,Ancient Buddhism,"Art Appreciation, Historical Tours",4.6
654a3aea056dd7f6121cf2c4,Richmond Castle,Colonial mansion with architectural grandeur,https://media.timeout.com/images/102022369/image.jpg,Kalutara,Western,0.375,0.708333333,6.5861,79.9587,Wheelchair accessible,Colonial Era,"Guided Tours, History Talks",4.5
654a3aea056dd7f6121cf325,Seetha Amman Temple,Ancient Hindu temple with a mythological connection to the Ramayana epic,https://pyt-blogs.imgix.net/2021/06/Depositphotos_158390642_s-2019.jpg?auto=format&ixlib=php-3.3.0,Nuwara Eliya,Central,0.25,0.75,6.9825,80.7872,Wheelchair accessible,Mythological Significance,"Religious Ceremonies, Sightseeing",4.7
654a3aea056dd7f6121cf2a5,Sigiriya,Ancient rock fortress and palace,https://upload.wikimedia.org/wikipedia/commons/4/4c/Beauty_of_Sigiriya_by_Binuka.jpg,Dambulla,Central,0.333333333,0.75,7.95,80.75,Wheelchair accessible,Ancient Civilization,"Guided Tours, Climbing",4.8
654a3aea056dd7f6121cf2a9,Galle Fort,Historic fort with Dutch colonial architecture,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/24/05/e0/galle-fort.jpg?w=1200&h=1200&s=1,Galle,Southern,0.375,0.75,6.0267,80.217,Wheelchair accessible,Colonial Era,"Walking Tours, Shopping",4.6
654a3aea056dd7f6121cf2b4,Gadaladeniya Vihara,Ancient rock temple with intricate carvings,https://www.attractionsinsrilanka.com/wp-content/uploads/2019/07/Temple-of-Gadaladeniya.jpg,Kandy,Central,0.333333333,0.75,7.2994,80.59,Not wheelchair accessible,Ancient Art,"Art Appreciation, Historical Context",4.4
654a3aea056dd7f6121cf2b1,Dutch Museum,Museum showcasing Dutch colonial artifacts,https://www.trawell.in/admin/images/upload/151111744Colombo_Dutch_Museum.jpg,Colombo,Western,0.375,0.708333333,6.9271,79.8479,Wheelchair accessible,Colonial Era,"Artifacts Viewing, Guided Tours",4.5
654a3aea056dd7f6121cf2bf,Pidurangala Rock,Ancient rock formation with panoramic views,https://destinationlesstravel.com/wp-content/uploads/2019/05/DSC_0266-1.jpg.webp,Sigiriya,Central,0.25,0.75,7.9623,80.756,Not wheelchair accessible,Ancient Site,"Climbing, Scenic Views",4.7
654a3aea056dd7f6121cf2df,Yapahuwa Rock Fortress,Ancient rock fortress with historical ruins,https://static.saltinourhair.com/wp-content/uploads/2020/07/23113216/Yapahuwa-Rock-sri-lanka.jpg,Kurunegala,North Western,0.333333333,0.708333333,7.5403,80.3722,Not wheelchair accessible,Ancient Civilization,"Historical Tours, Climbing",4.4
654a3aea056dd7f6121cf2e4,Kirinda Beach,Historic beach with ancient temple ruins,https://cf.bstatic.com/xdata/images/hotel/max1024x768/436011364.jpg?k=784b91eae2cd4d23ed95e6013256a505c326ef387c3c8c4a1bc0bd3f13aafc47&o=&hp=1,Kirinda,Southern,0.291666667,0.75,6.0348,81.3164,Wheelchair accessible,Ancient Civilization,"Sightseeing, Relaxation",4.6
654a3aea056dd7f6121cf2fd,Gangaramaya Temple,Grand Buddhist temple with eclectic architecture,https://www.taruvillas.com/wp-content/uploads/2021/11/Gangaramaya-and-Seema-Malakaya-Temple-Tour-720x720-1.jpg,Colombo,Western,0.25,0.916666667,6.9176,79.8612,Wheelchair accessible,Religious Heritage,"Religious Ceremonies, Sightseeing",4.7
654a3aea056dd7f6121cf304,Nelum Pokuna Mahinda Rajapaksa Theatre,Modern performing arts venue with cultural performances and events,https://media.timeout.com/images/101828765/750/422/image.jpg,Colombo,Western,0.375,0.916666667,6.9179,79.8481,Wheelchair accessible,Contemporary Culture,"Live Performances, Cultural Shows",4.5
654a3aea056dd7f6121cf308,National Museum of Colombo,Sri Lanka's premier museum showcasing the country's cultural and historical heritage,"https://lp-cms-production.imgix.net/2023-07/iStock-899956530.jpg?auto=format&w=1920&h=640&fit=crop&crop=faces,edges&q=75",Colombo,Western,0.375,0.708333333,6.9311,79.8437,Wheelchair accessible,Cultural Heritage,"Museum Tours, Artifact Viewing",4.5
654a3aea056dd7f6121cf30f,St. Lucia's Cathedral,Neo-Gothic cathedral with stunning architecture and religious significance,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxROVC9O7XLOVcPJOecO1G3L8TeYYz2-0St0nTcjNoG51JW0UeXEUbG4b1cO5J1lUklwk&usqp=CAU,Colombo,Western,0.291666667,0.791666667,6.9381,79.8639,Wheelchair accessible,"Colonial Era, Religious Heritage","Religious Ceremonies, Guided Tours",4.6
654a3aea056dd7f6121cf2b2,Mihintale,Sacred mountain and ancient monastic complex,https://media.timeout.com/images/101852109/image.jpg,Anuradhapura,North Central,0.291666667,0.75,8.3516,80.4908,Not wheelchair accessible,Ancient Buddhism,"Pilgrimage, Historical Exploration",4.6
654a3aea056dd7f6121cf2ba,Embekka Devalaya,Ancient wooden temple with intricate carvings,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Embekka_Devalaya_01.JPG/1200px-Embekka_Devalaya_01.JPG,Kandy,Central,0.333333333,0.708333333,7.3124,80.715,Not wheelchair accessible,Ancient Art,"Art Appreciation, Guided Tours",4.5
654a3aea056dd7f6121cf2bc,Koneswaram Temple,Historic Hindu temple with stunning ocean views,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Spiritual_16.jpg/1200px-Spiritual_16.jpg,Trincomalee,Eastern,0.25,0.75,8.5812,81.2152,Not wheelchair accessible,Ancient Hinduism,"Religious Ceremonies, Sightseeing",4.6
654a3aea056dd7f6121cf2d3,Bambarakanda Falls,Sri Lanka's tallest waterfall,https://upload.wikimedia.org/wikipedia/commons/c/cb/Bambarakanda_Waterfall.jpg,Haldummulla,Uva,0.333333333,0.708333333,6.7731,80.8756,Not wheelchair accessible,Natural Beauty,"Hiking, Nature Photography",4.6
654a3aea056dd7f6121cf2e1,Piduruthalagala,Highest mountain in Sri Lanka with stunning views,https://www.lovidhu.com/uploads/posts/2021/02//pidurutalagala-mountain-nuwara-eliya-sri-lanka.jpg,Nuwara Eliya,Central,0.25,0.708333333,7.0006,80.7826,Not wheelchair accessible,Natural Beauty,"Hiking, Scenic Views",4.6
654a3aea056dd7f6121cf2f9,Mahaweli Maha Seya,Massive stupa with religious significance,https://www.aquadunhinda.com/assets/images/attractions/4/4.jpg,Kotmale,Central,0.25,0.75,7.0786,80.7369,Not wheelchair accessible,Ancient Buddhism,"Pilgrimage, Historical Tours",4.6
654a3aea056dd7f6121cf310,Viharamahadevi Park,Urban park with historical significance and lush greenery,https://us.lakpura.com/cdn/shop/files/LK94009646-07-E.jpg?v=1657019217&width=3840,Colombo,Western,0.25,0.833333333,6.9125,79.8602,Wheelchair accessible,Colonial Era,"Picnicking, Leisure Activities",4.7
654a3aea056dd7f6121cf312,Richmond Castle,Historic mansion with colonial architecture and lush gardens,https://upload.wikimedia.org/wikipedia/commons/e/e4/Richmond_Castle_Kalutara.jpg,Kalutara,Western,0.375,0.708333333,6.5861,79.9587,Wheelchair accessible,Colonial Era,"Guided Tours, Garden Walks",4.6
654a3aea056dd7f6121cf314,Aluvihare Rock Cave Temple,Ancient Buddhist cave temple with historical inscriptions and murals,https://upload.wikimedia.org/wikipedia/commons/8/8b/Matale_aluviharaya.jpg,Matale,Central,0.291666667,0.75,7.6035,80.6936,Not wheelchair accessible,Ancient Buddhism,"Historical Tours, Meditation",4.5
654a3aea056dd7f6121cf317,Old Parliament Building,Historic building that housed the Parliament of Sri Lanka until 1981,https://archives1.sundayobserver.lk/sites/default/files/styles/large/public/news/2018/07/27/z_p51-monument.jpg?itok=TpBfqfXv,Colombo,Western,0.375,0.708333333,6.9271,79.8486,Wheelchair accessible,Colonial Era,"Guided Tours, History Talks",4.5
654a3aea056dd7f6121cf321,Balana Fort,Historic fort with remnants of British military presence and panoramic views,https://www.srilankanexpeditions.com/images/sri-lanka-travel-guide/history-archaeology-sri-lanka/forts-light-houses-and-bridges/balana-fort/slider1.jpg,Kandy,Central,0.333333333,0.708333333,7.2632,80.5645,Not wheelchair accessible,Colonial Era,"Sightseeing, Photography",4.5
654a3aea056dd7f6121cf2b8,Mannar Fort,Historic fort with views of the Gulf of Mannar,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8c/15/ef/mannar-fort.jpg?w=1200&h=1200&s=1,Mannar,Northern,0.333333333,0.75,8.9707,79.9069,Wheelchair accessible,Colonial Era,"Sightseeing, Photography",4.6
654a3aea056dd7f6121cf2c8,Mannar Hot Wells,Natural hot springs with therapeutic properties,https://1.bp.blogspot.com/-fiZ1pvsGuf4/XdKwJFWjzcI/AAAAAAAADIc/fW6Wp5tnr6M7ljIvBcBD6HcrZ8vf3XcRQCLcBGAsYHQ/w1200-h675-p-k-no-nu/Kanniya%2Bhot%2Bwater%2Bwells%2B-%2BLankapradeepa.JPG,Mannar,Northern,0.291666667,0.75,8.9798,79.9133,Wheelchair accessible,Natural Healing,"Relaxation, Health Benefits",4.4
654a3aea056dd7f6121cf2f0,Budugala Monastery Ruins,Ancient monastery ruins nestled in the jungle,https://i1.wp.com/amazinglanka.com/wp/wp-content/uploads/2013/10/10174810_10204537644175757_6606188982446537573_n.jpg?ssl=1,Arugam Bay,Eastern,0.291666667,0.75,6.8574,81.8201,Not wheelchair accessible,Ancient Buddhism,"Historical Exploration, Hiking",4.5
654a3aea056dd7f6121cf2f2,Seruwila Buddha Statue,Ancient standing Buddha statue with religious significance,https://www.thingstodo.lk/wp-content/uploads/2019/07/seruwawila.jpg,Trincomalee,Eastern,0.291666667,0.75,8.4693,81.1989,Wheelchair accessible,Ancient Buddhism,"Pilgrimage, Religious Ceremonies",4.4
654a3aea056dd7f6121cf2ff,Rumassala,Scenic hill with historical and mythological significance,https://www.villathawthisa.com/images/Things_to_do/photos/1.jpg,Galle,Southern,0.25,0.75,6.0294,80.2183,Not wheelchair accessible,Mythological Significance,"Hiking, Scenic Views",4.7
654a3aea056dd7f6121cf301,Dutch Reformed Church,Historic church known for its Dutch colonial architecture and artifacts,https://www.reddottours.com/uploads/Activities/Dutch-Reformed-Church/Dutch-Reformed-Church-header.jpg,Galle,Southern,0.375,0.708333333,6.0259,80.217,Wheelchair accessible,Colonial Era,"Guided Tours, Religious Ceremonies",4.5
654a3aea056dd7f6121cf2ae,Adam's Peak,Sacred mountain with religious significance,https://www.lankatourexperts.com/wp-content/uploads/2023/08/Climb-Adams-Peak-Sri-Pada.webp,Ratnapura,Sabaragamuwa,,,6.8093,80.4997,Not wheelchair accessible,Religious Pilgrimage,"Climbing, Spiritual Experience",4.7
654a3aea056dd7f6121cf2b0,Horton Plains National Park,Scenic plateau with diverse wildlife,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/85/1c/01/horton-plains-national.jpg?w=1200&h=-1&s=1,Nuwara Eliya,Central,0.25,0.75,6.8026,80.793,Not wheelchair accessible,Natural Habitat,"Hiking, Wildlife Watching",4.7
654a3aea056dd7f6121cf2d6,Maligathenna Temple,Historic temple with a serene atmosphere,https://archives1.sundayobserver.lk/sites/default/files/styles/large/public/news/2018/05/04/z_p44-Reaching-1.jpg?itok=-yGnv9KB,Kegalle,Sabaragamuwa,0.25,0.75,7.2717,80.3497,Wheelchair accessible,Religious Heritage,"Meditation, Religious Ceremonies",4.7
654a3aea056dd7f6121cf2e6,Aluvihare Rock Temple,Ancient Buddhist temple with cave inscriptions,https://ceylonbestholidays.com/wp-content/uploads/2021/12/Aluvihare-Rock-Temple.jpg,Matale,Central,0.291666667,0.75,7.6035,80.6924,Not wheelchair accessible,Ancient Buddhism,"Historical Tours, Meditation",4.5
654a3aea056dd7f6121cf2e7,Demodara Nine Arch Bridge,Iconic railway bridge with nine arches,https://www.hideella.com/wp-content/uploads/2022/08/nine-arch-bridge-demodara-sri-lanka.jpg,Ella,Uva,0.25,0.75,6.8706,81.0583,Not wheelchair accessible,Colonial Era,"Sightseeing, Photography",4.6
654a3aea056dd7f6121cf2e8,Sithulpawwa Rajamaha Viharaya,Ancient Buddhist monastery on a remote hill,https://www.talesofceylon.com/wp-content/uploads/2019/10/Sithulpawwa-Raja-Maha-Viharaya_800x520.jpg,Kataragama,Uva,0.25,0.75,6.4435,81.1859,Not wheelchair accessible,Ancient Buddhism,"Meditation, Historical Tours",4.4
654a3aea056dd7f6121cf2f1,Kataragama Temple,Sacred Hindu and Buddhist temple complex with cultural festivals,https://www.trawell.in/admin/images/upload/189427232Kataragama.jpg,Kataragama,Uva,0.208333333,0.916666667,6.4215,81.3391,Wheelchair accessible,Religious Heritage,"Religious Ceremonies, Festivals",4.6
654a3aea056dd7f6121cf2fe,Koneswaram Kovil,Historic Hindu temple with Dravidian architecture,https://media.timeout.com/images/102022443/image.jpg,Trincomalee,Eastern,0.25,0.75,8.5812,81.2152,Not wheelchair accessible,Ancient Hinduism,"Religious Ceremonies, Sightseeing",4.6
654a3aea056dd7f6121cf31e,Diyagala Buddhist Forest Monastery,"Buddhist monastery located amidst nature, offering tranquility and meditation",https://www.thingstodo.lk/wp-content/uploads/2019/08/ritigala.gif,Kandy,Central,0.25,0.75,7.3011,80.608,Not wheelchair accessible,Ancient Buddhism,"Meditation, Nature Walks",4.7
